Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Germany,DEU,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,2680427690,3150081217,4391240161,5347813225,5492563862,5990413776,6458733268,9493301040,12065318781,16662511406,15738590272,15250749617,15564220294,16880560214,17845201883,25199762337,32443037570,42694584229,49659981904,71782691613,82847527187,89021340558,83549062307,79976436537,92535315420,93034327218,90028129572,91427227786,97379476843,1.10721E+11,94590437300,1.01717E+11,1.26666E+11,1.77527E+11,2.0839E+11,2.63184E+11,3.37041E+11,2.91135E+11,2.56216E+11,2.66196E+11,3.06774E+11,2.66964E+11,2.5414E+11,2.59436E+11,
Djibouti,DJI,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27689468.32,29355000.25,30266541.38,23655054.83,25894520.06,24212107.74,21680049.07,21477484.37,21680049.07,25191170.43,21471857.57,24476567.2,31217470.08,33254370.61,31954580.49,34863634.57,35195615.6,45582682.97,36956803.08,32753585.68,36681090.02,45627697.35,47298856.07,,
Dominica,DMA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,401580.1862,300000,200000,300000,600000,1000000,1000000,1259259.259,,,1977777.778,2688888.889,4329629.63,3600000,4029629.63,2603703.704,2503703.704,2970370.37,3074074.074,3288888.889,2848148.148,3603703.704,4648148.148,4625925.926,4674074.074,3571111.111,2735370.37,2225961.111,3807963.407,5925844.444,6168450.37,8537628.889,8415728.519,6565808.519,6090838.148,4931905.185,4782713.333,4625272.222,,
Denmark,DNK,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,248883728.1,255236950.1,362770415.5,542635789.4,893387086.5,1126968987,1187409934,1145702827,909101097.8,1227354937,1408639633,1994800954,2626551414,3676906336,4718111067,6011240249,8855111746,15955796491,23090598541,22743023144,28432768721,37626483489,18774101621,10401186097,9090113109,11883341020,10737102146,9265132945,11179636683,12784127267,24928889819,27764021761,34683019923,38522640386,25573433483,26781580109,30918641252,27722168631,32463778418,31299139266,
Dominican Republic,DOM,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,1000000,1000000,1500000,1500000,1500000,2800000,5000000,5200000,8900000,12300000,20800000,31900000,41800000,11800000,4400000,6900000,5800000,21600000,17000000,11600000,8500000,107100000,86300000,87200000,54700000,103600000,101400000,128100000,130300000,140400000,168200000,218300000,299700000,271200000,300400000,340700000,325000000,436640000,728700000,828600000,728700000,461400000,1179965410,704700000,678500000,665500000,555000000,
Algeria,DZA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,87297105.59,69088983.6,156490596.8,372122112.4,481485700.9,328383506.1,186476779.2,179396493.4,190540594.3,171617536,109696564.6,71177786.67,110927716.3,73234651.38,70265186.12,,,,,,,,,,,,,,1427000000,2417000000,3798220254,5110448348,4751497247,4580427708,4443262908,3906662331,3545329114,3173552535,
East Asia & Pacific (developing only),EAP,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34361172892,54897340750,76899002396,1.14574E+11,1.43943E+11,1.34875E+11,1.71687E+11,1.83318E+11,2.04343E+11,2.20664E+11,,
East Asia & Pacific (all income levels),EAS,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78702E+11,3.51698E+11,4.42971E+11,5.79552E+11,6.03288E+11,5.35017E+11,6.49386E+11,7.27731E+11,7.53885E+11,7.8562E+11,,
Europe & Central Asia (developing only),ECA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4801298725,4345363243,5191856763,5802398962,5793438639,6363631926,8142288955,11252257326,14868435731,23775778825,28600177417,22062492595,20497076709,22303905125,25716068530,26778965042,26703070445,
Europe & Central Asia (all income levels),ECS,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02166E+11,5.3736E+11,6.24816E+11,6.98481E+11,6.79069E+11,6.97266E+11,8.58555E+11,1.16056E+12,1.56146E+12,1.99502E+12,2.62588E+12,2.56302E+12,1.839E+12,1.94523E+12,2.19717E+12,2.04155E+12,2.0143E+12,2.06513E+12,
