Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
China,CHN,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,10.53262431,11.32916302,9.411015929,4.904786363,5.171385143,6.723969791,5.523394499,5.083722523,8.500615538,10.10879077,3.767167597,3.15485292,5.858938526,6.328256351,7.710670929,15.35845689,15.31556654,13.63649414,10.94135893,12.63175655,15.29923251,11.4427403,12.90440079,14.16976552,15.39320495,18.11352904,19.18566214,25.67636936,22.56877373,19.13075758,19.08304803,19.54328209,19.18980016,
Cote d'Ivoire,CIV,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99613478,2.537542227,3.145978417,2.48935151,3.614632327,3.652773261,4.856877249,3.593955062,3.864330491,,
Cameroon,CMR,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,0.487836595,0.443612305,0.917072467,0.970514383,0.504876813,0.445022366,0.908923953,0.346768869,0.630922525,0.289438322,0.323242323,0.857504275,0.424117036,0.14628794,0.240830622,0.131365509,0.070292904,0.08762446,0.090767585,0.056922826,0.036680048,0.042813624,0.055162595,0.875111052,1.235227258,2.183597432,1.97875859,2.2398979,2.309912272,4.139030208,5.369813573,4.426707032,6.446560182,6.521111841,4.422180683,4.604639092,4.313796832,,
"Congo, Rep.",COG,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,0.227270621,0.84936118,0.93015353,0.932636181,0.333518841,0.09029235,0.079162104,0.0654203,0.095404512,0.085012338,0.079571152,0.091146045,0.069623037,0.062005051,0.059516063,0.039417915,0.345068301,0.372394533,0.468118283,0.393661369,0.028095199,0.260580547,1.341670589,0.387817259,0.171213353,0.205512559,0.506825511,2.04958073,3.575591676,3.159282291,,,,,,,,
Colombia,COL,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,2.188880652,2.428035865,1.844704629,1.660601047,2.779865771,4.037243528,2.609054207,3.162581988,5.659195819,7.688693733,8.613766163,13.36914028,12.4669688,10.10643081,8.205695131,5.796970038,3.048687618,3.829239008,5.954060916,5.328247754,5.422377097,5.322494414,6.143243472,9.283467903,9.013243826,7.024121737,6.062186227,5.553855845,6.210066389,5.504975432,5.26354067,6.21433727,6.114157806,6.351524073,6.882487366,6.390685113,6.546157629,5.650079303,4.85990243,5.279140102,4.989881775,6.073401728,5.554223919,4.712308255,5.058167858,5.903531773,6.119770751,
Comoros,COM,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,2.227284607,1.983978911,2.537145334,2.523229386,0.614951145,2.167285109,2.88378263,4.179096368,3.151472104,4.757397026,3.845075744,3.420485832,2.955101265,4.651303057,5.716582267,5.092231889,,,,,,,,10.48246853,9.89129901,7.160714531,7.009919279,7.23521645,5.147351145,7.018032056,6.364758251,6.011050748,7.15426473,,,
Cabo Verde,CPV,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,10.31671271,7.424866835,6.548691947,5.813225699,4.305849962,4.441915956,4.407147588,4.96660516,6.557033833,6.259961905,8.241873001,7.764111663,6.318331206,6.034168341,5.07245474,4.58560292,3.73817664,2.154632441,1.472233274,1.160994024,0.784787129,0.320512933,1.431257581,1.015314956,1.529141552,2.224457248,1.970921285,2.508455351,3.005969757,3.53744839,4.003827101,3.445856732,4.155446289,3.800331064,2.784327625,3.500115519,4.624028632,4.643031051,
Costa Rica,CRI,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,2.00816092,1.810938367,1.164182358,1.245113807,1.048515692,2.072852266,2.718744844,3.079518357,3.903574939,3.950697563,3.154816089,3.880397941,3.499562817,2.324750568,4.43738315,3.825308906,3.293605672,2.809341949,2.935324014,2.599304469,2.967238474,2.103572902,2.439048702,2.310106499,2.799120935,2.978100857,3.085326499,3.156728063,3.159812634,3.749212786,4.014938423,3.236276917,4.162319087,3.984973205,3.472265396,4.595438203,4.838066321,4.616593228,
Caribbean small states,CSS,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,9.462590258,11.22534567,11.96320098,10.49742156,10.26745077,12.25142391,9.195237329,6.419474253,4.416715284,3.993355772,2.221053043,1.567387739,1.385911198,1.371531368,2.175032887,1.4458382,1.816245597,2.034022864,2.40864097,2.093652788,2.650299118,2.265337555,2.379208144,2.49345832,3.064887106,4.313248872,4.176167494,4.321913787,4.78992014,5.89772886,6.971602492,6.205485037,7.404431521,9.154665532,9.899986846,5.536707775,,,,
Cuba,CUB,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
