Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Czech Republic,CZE,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06291E+11,1.76003E+11,2.82547E+11,2.65442E+11,3.25501E+11,4.21522E+11,6.07642E+11,6.76601E+11,8.08138E+11,9.25849E+11,8.21341E+11,8.63142E+11,1.07618E+12,9.72461E+11,9.70197E+11,9.74907E+11,9.80384E+11,9.92189E+11,9.69395E+11,1.12465E+12,1.29072E+12,1.31878E+12,
Germany,DEU,Net foreign assets (current LCU),FM.AST.NFRG.CN,16405480026,16555181176,16836698486,18488948426,19476150790,19686721239,21343143320,24736771601,31123482102,27258424403,35068275361,38053641245,43610322957,53635468964,54924187293,65230888319,65630334668,66537916276,65582979634,57356336825,59095873852,67651923119,68063674240,72968923543,76802317310,92967128151,1.2101E+11,1.43475E+11,1.34366E+11,1.48087E+11,1.6255E+11,1.66654E+11,1.65183E+11,2.12128E+11,1.39755E+11,1.29887E+11,1.51662E+11,1.38932E+11,1.19129E+11,,,2.65799E+11,4.05596E+11,5.27095E+11,6.85095E+11,9.06729E+11,1.15702E+12,1.44824E+12,1.56222E+12,1.5113E+12,1.45411E+12,1.62403E+12,1.64724E+12,1.60308E+12,1.68163E+12,
Djibouti,DJI,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,21067133795,25374941289,28436128485,32165329013,35253097294,35549072764,41308322602,44706554363,35069915685,36934054450,35509586325,33482996593,27609029595,25731233813,23974635577,33429853926,29705830216,38145050066,45879220374,59607722996,70718635033,79395512760,92001462742,95113478784,1.17189E+11,1.27472E+11,1.34428E+11,1.19898E+11,1.36887E+11,1.7489E+11,1.721E+11,
Dominica,DMA,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,-4384000,-5007000,-3618000,-5454000,19003097.11,-685951.5455,-22607332.82,-21681276.79,-25282708.97,-17073938.55,-18968123.42,-6077407.53,51525527.3,77328326.1,51381238.88,31118332.04,34344868.7,49746250,27415331.61,287724.5352,39014770.93,69013683.61,63446576.88,90501177.76,124813788.1,65721861.25,95591937.41,191351575.5,275765433.6,334955754.5,323767376.4,388323934,437315779.8,450173444,486018994.2,472176782.3,394831973.5,480723998.5,468125168.3,559598350.9,
Denmark,DNK,Net foreign assets (current LCU),FM.AST.NFRG.CN,1780038860,1643372660,1077905620,2706205410,3485746140,3677365490,3893850479,3844748559,3790985319,3234192320,3342493970,4376956568,5781776416,7733737614,7112388091,6143212874,6570217167,13141864736,17446492854,19476054711,23198467115,23138206823,23829503735,35343511546,38259123070,53205343659,40134606987,70743239187,78562769798,44578529610,70573817164,52524584020,98485525328,2.74241E+11,1.8819E+11,1.96623E+11,2.16697E+11,2.33242E+11,1.98118E+11,2.04309E+11,1.7984E+11,82959109023,75350570419,66319658167,76401645878,63681849579,56289812700,73389669211,-38885897719,65205046150,2.02732E+11,2.94047E+11,2.83286E+11,3.47079E+11,5.39197E+11,
Dominican Republic,DOM,Net foreign assets (current LCU),FM.AST.NFRG.CN,13300000,-21700000,-19900000,4100000,-38300000,-4380000,-32680000,-38389999.97,-38369999.98,-21799999.97,-15229999.99,-50321382.48,-23788299.31,-21824748.04,-56732436.52,-44535590.21,-102105128.4,-93292570.06,-188562666.1,-231192616.1,-451411088.1,-661644234.4,-987780578.2,-1274232064,-1232121709,-3870321880,-3923207167,-7486996734,-8822582987,-9087790867,-17200985717,-14772494166,-10918753156,-10145400794,-10751013118,-6980730754,-7165944406,-5591545070,-6484318105,-3708640704,-8185057775,2712373084,-9748110879,-7607990692,27604481778,49144792139,68444031750,99413503420,92111251654,97846725088,87196518321,85789078688,75293937951,1.32669E+11,1.64295E+11,
Algeria,DZA,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,875055900,788055900,1298758695,2101461490,2521164285,2415569875,1578066996,1599194514,1669672955,1849361532,4536840200,1961345975,4692681119,3375638600,1770203164,2166611826,6705000871,9398084037,5646187810,2001941994,-4776708263,-8056743195,-23874489784,-30415345519,-44377236051,-53825664091,-86121343760,-1.32645E+11,-1.20967E+11,-89839492048,-79085013177,-87533793093,44880824001,3.02453E+11,2.4961E+11,1.38951E+11,7.57752E+11,1.29272E+12,1.72516E+12,2.30885E+12,3.07305E+12,4.15712E+12,5.50157E+12,7.3978E+12,1.02468E+13,1.0758E+13,1.18714E+13,1.37952E+13,1.48109E+13,1.50991E+13,1.56018E+13,
East Asia & Pacific (developing only),EAP,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (all income levels),EAS,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (developing only),ECA,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (all income levels),ECS,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Net foreign assets (current LCU),FM.AST.NFRG.CN,36133333.33,22722222.22,34888888.89,45611111.11,48005555.56,32472222.22,44943333.33,54905555.56,45776666.67,45137777.78,46588000,15696000,116720000,215628000,280390000,219162000,396173055.8,548840622,615867949.8,654996598.2,894970203.4,602739895.6,248991101.1,-615101719.6,-1567633611,-3052108170,-2572390990,-2056078988,-3392461235,-2270711298,-1654568709,-1465914570,-1004094989,-2872200031,-2756620389,700862665,1000464488,1117013821,728267533.1,741063117.7,1214556663,1498443893,1958337535,2738417919,3661662324,5121817702,6187362294,7902435606,9373233518,8352141339,7844483811,8615407573,9560756449,10251954703,9971754061,
"Egypt, Arab Rep.",EGY,Net foreign assets (current LCU),FM.AST.NFRG.CN,52900000,27200000,-29700000,-28800000,-53756564.22,-64186993.73,-108265244.9,-134178289.9,-137178288.9,-144726106.8,-184824333.8,-271959511.5,-243852386.5,-159853467.3,-193277283.1,-970631028.1,-922738094.8,-659662853.9,-2119148676,-2148261289,-1233931144,-1211390929,-461137061.9,667957235.5,149681320.4,641238265.6,1385742882,2475936559,2220386579,-1475990089,-1352550408,16748420412,33565521934,45645809980,51111210888,48914272378,53507940489,49194279077,36111151758,25092135516,22859791393,20502560973,18043305304,32805815523,54107835157,1.11639E+11,1.87997E+11,2.31587E+11,2.4744E+11,2.55846E+11,3.05209E+11,1.90209E+11,1.32822E+11,1.17592E+11,84396954453,
Euro area,EMU,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0799E+11,2.51651E+11,3.94539E+11,4.34349E+11,6.53206E+11,6.43156E+11,4.43508E+11,5.1674E+11,5.80488E+11,8.83775E+11,9.87112E+11,1.11792E+12,1.40494E+12,
Eritrea,ERI,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632190429,2886380067,2067310228,1045838843,1258361537,1018069692,2769807923,3130440914,3507461587,3994146278,3126725638,2747106749,2488242413,2898412502,4030641413,5743764354,7017057170,8253390780,8157710120,,
Spain,ESP,Net foreign assets (current LCU),FM.AST.NFRG.CN,206147151.8,325147548.5,352974408.9,398891733.7,526309905.9,463744545.8,394992367.1,385257173.1,418072434,314624427.5,608069789.5,1142566682,1639694445,2038696765,1354497208,-567986677.1,-2056598440,-2649193743,-1038603967,840918839.9,-1072004902,-1297454425,-4556980664,2113500893,6849728056,7677590740,10309761639,16613777601,18382556225,17820609907,15797002152,22732080824,23579507891,62007019821,42010145084,53613284772,50798745087,40913899006,5701200822,,,-3806427430,-10170479979,-40480792298,-10395285980,19193459882,49382990591,31605748840,-48728913713,-64484812594,-1.22357E+11,-1.92326E+11,-1.89487E+11,-1.06269E+11,-87713776634,
Estonia,EST,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138786701.3,280840398.6,315566181.7,406256837.4,445047520.2,394132431.3,304173276.8,326669529.8,512650011.6,581413537,785053024.9,495671009.2,-68482050.56,43844491.48,49588602.79,-31423221.38,-157646927.6,-198568647.5,-174729660.5,-113374219.4,-67293815.19,6238142.751,59041410.75,91139169.43,
Ethiopia,ETH,Net foreign assets (current LCU),FM.AST.NFRG.CN,236100000,251100000,293700000,320900000,328790000,317140000,199645000,154015000,152950000,159955000,122310000,99454999.99,184330000,401900000,591294638.7,598036675.5,626316068.7,492956060.8,317297019.9,279274531.3,-12325928.91,197653940.8,43226804.14,-25623789.13,-115916780.8,155797735.4,375112296.3,117524096.5,-40085436.02,-28102611.92,-94236597.04,276675059.4,836917500,1937777643,3517721347,4168360083,3609224693,5855517817,6229449804,5138649414,4849993325,6385530282,10679563114,13252350015,15056230352,14790200998,13745788248,16277470725,13118311752,,,,,,,
European Union,EUU,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Net foreign assets (current LCU),FM.AST.NFRG.CN,163646852.4,162637724.9,125636381.1,145314368.5,166337859.3,118740676.1,42046981.62,,169365241.9,203542838.6,260962623.1,401677977.2,536177662.9,458598824.3,226173544.2,-96790587.11,-149587416.4,-286307496.1,535516152.2,500011948.1,41032459.09,378093968.9,-136102007.4,-805660852.9,-247373240.8,-970984981.9,-2652042209,-4217133699,-6769814849,-9929546543,-13940363059,-14557071358,-11834868277,-4369913510,2161930875,4284382439,6835674264,11707410032,10210684371,,,16136129345,20859792028,24249490447,25182876597,22018572707,27614086692,33854836503,27747075573,31298203001,41735294720,52898997232,48046253586,43099449521,44086102974,
Fiji,FJI,Net foreign assets (current LCU),FM.AST.NFRG.CN,,16355000,18503000,26659000,33119000,29681000,27313000,28547000,29923000,40967000,43450000,51760665.22,61649668.22,55975298.36,80985182,117092169.6,90772476.41,102320917.7,94368237.95,96758196.52,119022214.9,99795802.91,84131614.07,88097425.94,99733866.61,109448411.1,167398262.9,167700153.8,303246080.1,296759220.5,358516086.4,361289444.5,447526633.3,391459700.9,366653195.1,449618498.7,512705160.4,490438902.8,802241623.9,903155667.4,807641859.3,998992222.9,870662576.2,940003778.7,893264902.6,601709103.8,540485201.9,842263056.3,585284594.7,847433797.5,1101808611,1371997983,1472599592,1773351867,1623095523,
France,FRA,Net foreign assets (current LCU),FM.AST.NFRG.CN,1597665701,2327896493,3058127286,3686217237,4259425542,4773178730,5050635941,5239672722,2641941469,329289877.2,3026449955,5282915165,5541355992,5620574729,4516305929,14265100928,5882510815,21980540943,29286595616,45007006547,64399414040,52148015241,49221822692,41056871833,36411748026,40639900862,53889466818,50926915471,38090960766,27457097221,2351265989,-2064377781,16219181837,87429279308,53151877916,75805436703,56256222658,89051262697,,,,2.67076E+11,3.35781E+11,3.65989E+11,4.26597E+11,5.4393E+11,5.49049E+11,5.05432E+11,4.58535E+11,5.97162E+11,6.56231E+11,6.37166E+11,5.77725E+11,5.48806E+11,5.54848E+11,
Faroe Islands,FRO,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Net foreign assets (current LCU),FM.AST.NFRG.CN,3020000000,2640000000,2650000000,480000000,-40000000,2450000000,765000000,2006000000,714095135.7,1718435768,1513646548,6261583017,5903284264,10143326007,18443195293,29862642681,26952071297,-18240813996,-15517187192,-9750915822,15773709906,38470172413,95103209078,80869033930,1.01942E+11,53896193086,11475380544,-11181656704,-73132565727,-52133626709,15216125006,30815004721,-26190741525,-29240596128,58916956842,14898093381,92872973665,89363606972,-57465984159,-56670587036,1.64241E+11,-28319092990,19355393680,64428112508,2.74107E+11,5.24557E+11,6.97417E+11,1.0973E+12,9.67735E+11,9.73962E+11,8.96436E+11,1.04654E+12,1.09743E+12,1.4202E+12,1.30752E+12,
United Kingdom,GBR,Net foreign assets (current LCU),FM.AST.NFRG.CN,-760000000,-721000000,-3971000000,-4138000000,-4860000000,-5039000000,-4922000000,-5658000000,-6807000000,-6111000000,-5182000000,-2883000000,-3920000000,-4861000000,-7338000000,-7650000000,-4730000000,1515000000,910000000,591000000,1910000000,1668000000,-3057000000,-2562000000,-9230000000,-7966000000,-4906000000,282000000,-10475000000,-33725000000,-40258000000,-41231000000,-27421000000,-20375000000,-25984000000,-20088000000,-8617000000,-17050000000,25160000000,3535000000,4929000000,-17883000000,-56886000000,-57997000000,-82165000000,-22812000000,8166000000,-46706000000,-75446000000,-43288018787,86613513175,1.68544E+11,1.80497E+11,1.36491E+11,2.35878E+11,
Georgia,GEO,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69091999.89,33785563.96,-72285213.08,-372553594.5,-438902943.5,-417312352.8,-308292743.5,-287550894.1,-264624949.2,152090282.6,65936404.56,509615314.3,372824481.6,-169071787.9,341566105.1,503954934.4,237531095.1,336162591.7,771513542.5,607345578.3,
Ghana,GHA,Net foreign assets (current LCU),FM.AST.NFRG.CN,21140,12170,10960,7070,5280,-410,-2390,-5051.306116,-6360.46938,-8218.408156,-3194.673464,-4239.049739,8581.265689,19054.58432,-1928.690825,10603.28648,-650.8189244,1451.114323,18191.00244,6846.049319,-16621.57212,-57951.43263,-35459.11366,-931095.5949,-2332675.767,-4006283.139,-6635517.932,-15183312.01,-19285150.18,-26378048.36,-26590824.92,-1418660.621,-12217803.54,-11371631.35,12035560.2,36292277.22,57740129.92,78816254.98,86249890.6,2692942.822,-58744030.5,81820211.21,352295346.5,933473216.7,1250540123,1477934381,2087790013,2431164365,2686434346,3600147880,5436290453,7336117019,6976474526,5464121782,8880081500,
Guinea,GIN,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56054099395,82288162550,1.35474E+11,86806627636,71002281457,54100754132,1.23882E+11,1.43597E+11,,1.07331E+11,1.56427E+11,65138059183,-11598110835,56105462663,1.68896E+11,4.23647E+11,2.54008E+11,6.86268E+11,1.16991E+12,-2.00745E+11,4.87176E+12,,,,
"Gambia, The",GMB,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,6000000,6790000,11120000,10500000,8960000,10000000,16310000,15390000,23680000,28930000,51750000,61070000,49910000,39930263.15,15747992.59,-30458723.41,-53945814.2,-90213289.81,-131686985.5,-192569579.7,-334697312.8,-359138601.6,-498460186.4,-388107040.1,-271283084.5,-266703652.1,-67862584.13,40137955.99,450075502.7,534416224,526302802.9,702067738.5,701146203.1,760653062.6,876000401,978511832,1252267927,1085048509,1706731530,1493150041,2855735237,2911548327,3777566386,3715317350,3086630667,3024143062,3570507877,4308628556,4553275499,4049993136,3534896841,
Guinea-Bissau,GNB,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,-302398149.7,-1184029183,-1659607686,-839124928,-624784615.4,-2044153846,-4006261538,-5063865676,-5644239608,-4210965940,-2691905681,15339132390,13697995305,13308158285,27647949008,34781044455,53776405582,11509864903,31613667800,35636229983,43303047383,51911006873,66372772854,82270142197,93048475076,1.32522E+11,87593978452,95172673158,1.59992E+11,
Equatorial Guinea,GNQ,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,-7707669760,-5858609164,-7089326570,-9344097827,-5937379966,-8206573308,-6775194064,-7827644552,-9742415912,-18041889719,-14170342147,-11605779601,-11958769488,-3043923784,4902469907,16021001597,53586874333,1.03741E+11,1.53013E+11,4.98731E+11,1.24066E+12,1.57363E+12,1.80034E+12,2.24346E+12,1.56154E+12,1.15581E+12,1.58833E+12,2.27428E+12,2.38222E+12,1.62907E+12,
Greece,GRC,Net foreign assets (current LCU),FM.AST.NFRG.CN,21725605.28,25150403.52,26820249.45,30297872.34,25819515.77,24721936.9,28020542.92,28680851.06,30991342.63,31895231.11,31255465.88,34905235.18,75094831.98,67123646,51724348.21,40485009.21,-14087949.47,-63368366.56,-198023211.2,-272110476.5,-323694361.2,-507162762.3,-782958390.4,-1171212236,-1435467784,-1653760624,-2010113422,-2222486526,-2297667133,-3906802256,-4534883855,-3131997199,-4018540862,-1220698793,-1793141067,-5495777750,-3922291289,-11109281661,-10807030446,-8701269697,-14623055342,16245756229,4402223060,9957420327,12787320781,5552801959,1980398367,2057554888,5474427126,27352901951,-52724707692,-64431265209,-28034071174,5287764211,8315067660,
Grenada,GRD,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,6461000,815000,-8984000,-10671000,-11079000,1356042.639,13131626.08,14564396.2,17682408.01,39217269.52,26839628.54,21710173.36,-10146657.19,-1839172.681,16423972.91,35180033.21,38021526.5,37942338.46,54347615.1,5104118.8,41884588.18,36201000,68440000,68440000,113240914.8,153500664.3,127089726.2,85097127.7,88310950.78,133695961.3,136538951,205378379.6,299904685.3,379031148.5,681979291.7,507368430,394502479.6,384229259.4,215880799.9,222218366.8,164608109.3,88080129.74,32870988.55,271673218,490414303.3,
Greenland,GRL,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Net foreign assets (current LCU),FM.AST.NFRG.CN,48400000,44500000,31200000,42400000,38900000,34000000,24000000,19600000,24300000,35100000,65400000,77400000,125000000,201500000,180600000,265500000,450000000,601800000,666000000,641100000,348500000,-63900000,-196300000,-640400000,-968500000,-931400000,-742200000,-819800000,-588700000,-586000000,-1159017197,-536207683.9,-457419285.3,-539626225.2,-1874742709,-3728393292,-4255312300,1673153997,3145677146,2773047046,6729060359,9077733307,9146824035,21033162100,24477230918,25359975620,27917264451,28484206155,31937025971,42199112565,47254819553,41929516231,41497154575,43748526647,40404338163,
Guam,GUM,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Net foreign assets (current LCU),FM.AST.NFRG.CN,26800000,26900000,37100000,54000000,59600000,46800000,34900000,48616716.49,46959832.91,37719294.37,35665895.97,47727834.52,69454005.69,24123034.14,91623305.29,187638054.9,-52285157.66,-108922852.4,-78049369.79,-202695151.7,-400798716.4,-545171727.3,-691264858.1,-917286053.3,-1544406885,-1863155221,-2144124367,-5244063879,-5313425104,-22449161106,-34266682041,-90186118991,-87629030300,-83835909151,-82496362859,-86523459226,-40364359145,-21609837201,-22078581513,-11103195867,2174850126,25016151345,26577327177,32097576493,28059255739,35728701324,51157504698,79335943725,89349239382,1.12555E+11,1.43269E+11,1.552E+11,1.82009E+11,1.64601E+11,1.62458E+11,
High income,HIC,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82769E+11,5.35467E+11,6.08861E+11,5.46959E+11,6.48534E+11,6.86137E+11,5.75538E+11,1.08932E+12,1.49876E+12,1.8077E+12,1.87852E+12,1.99837E+12,2.21264E+12,2.45584E+12,2.48814E+12,3.07263E+12,3.59794E+12,3.47437E+12,3.84407E+12,3.78447E+12,3.97483E+12,4.44701E+12,4.86603E+12,5.06425E+12,
Honduras,HND,Net foreign assets (current LCU),FM.AST.NFRG.CN,19400000,12900000,14000000,13700000,20800000,31000000,33300000,-6280000.007,7719999.993,-3000000.014,-30920000,-15711453.01,-5465761.017,-13667918.04,-106184537,-199068896,-191010079.2,-161697770.8,-127228664,-220670494.4,-394881582.1,-581819354.3,-778028616.3,-789652785.5,-836991570.2,-1175361445,-1249448865,-1401783402,-1370112584,-1449402533,-3918619945,-2773907783,-2458940150,-3536798717,-4456797296,-3460650961,-2329491362,3433198795,5917071372,13784065335,18045552065,25080448853,30366404051,31012172289,42010828943,49690805224,55347405920,51742948889,51758328443,44352496132,53697198463,56092650507,47371419050,55044878083,64151753653,
Heavily indebted poor countries (HIPC),HPC,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1961683333,1139779453,3049151985,11740608674,16912882971,12713485456,16653616710,29013531996,48776686758,32570336299,35174990946,30930282196,22663504303,27229120972,48919579114,39769576655,41830703100,39823064263,28873199263,45404840104,60259422948,71218479444,
Haiti,HTI,Net foreign assets (current LCU),FM.AST.NFRG.CN,19600000,19300000,-2600000,-13900000,-25100000,-27823480.2,-34262310.2,-41083138.3,-37885918.6,-25810428.5,-16863040.8,24040668.75,78780644.85,38288740.94,-48903543.05,-178473229.3,-169457352.2,-230189749.5,-371846407.2,-371012560.3,-613597637.4,-553461689.5,-866688089.1,-984406757.6,-1034996595,-975012329.9,-895577086.9,-897911304.4,-832940991.7,-836598579.7,5700000,18100000,287500000,695500000,1370300000,3811282100,4022562200,4120844743,4599411467,5611798837,5633507774,6728517166,5818225152,9002067431,10394707706,10473875296,14700651285,25865800643,33539637921,44479244024,82488733890,92014245168,99649566184,84213558886,84247948713,
Hungary,HUN,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,-3.37443E+11,-3.8766E+11,-4.3017E+11,-4.53132E+11,-5.77521E+11,-7.30599E+11,-8.30348E+11,-1.02078E+12,-9.83737E+11,-1.0293E+12,-1.00071E+12,-1.21623E+12,-1.6159E+12,-1.55175E+12,-1.32227E+12,-1.08397E+12,-9.76008E+11,4885869466,2.4418E+11,1.06457E+12,5.75298E+11,1.26834E+12,1.13012E+12,1.30535E+12,1.45164E+12,9.38848E+11,-4.23557E+11,43409928654,1.53983E+11,2.40072E+12,4.07404E+12,6.96857E+12,7.97461E+12,
Indonesia,IDN,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,-5564219979,-38854599963,-43000000000,-58000000000,1.17E+11,2.96E+11,6.59E+11,-3.45E+11,5.25E+11,1.061E+12,1.844E+12,3.483E+12,6.53962E+12,6.81112E+12,5.59017E+12,8.39073E+12,1.19188E+13,1.40835E+13,1.58924E+13,1.62058E+13,1.37509E+13,1.25683E+13,1.06591E+13,1.72833E+13,3.15024E+13,3.07945E+13,2.63511E+13,3.37373E+13,5.16334E+13,6.03312E+13,1.11844E+14,1.16141E+14,1.77941E+14,2.26079E+14,2.30832E+14,2.51315E+14,2.4155E+14,3.04044E+14,4.01983E+14,5.10364E+14,5.8432E+14,6.39006E+14,8.13215E+14,9.0739E+14,9.68208E+14,1.01E+15,1.11E+15,
Isle of Man,IMN,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Net foreign assets (current LCU),FM.AST.NFRG.CN,2401571727,1783238992,1114667702,1288334275,1398000732,823525176.3,493025000.4,337975000.5,1228225000,4931775000,5519900000,5881348495,7412769769,7760896520,4743568662,6971063007,19699677065,39212782712,51929168558,58313251926,43510681059,27759439500,9278517168,2198988949,12627349362,11930217795,14136970094,13360586820,17490010950,20868792830,58250490934,63101794674,88634464875,2.29084E+11,5.63555E+11,6.10575E+11,7.56538E+11,9.90706E+11,1.19859E+12,1.48222E+12,1.83529E+12,2.28474E+12,3.33509E+12,4.56634E+12,5.66057E+12,6.42332E+12,7.76072E+12,1.06894E+13,1.18578E+13,1.25986E+13,1.25994E+13,1.48893E+13,1.53627E+13,1.75688E+13,1.96396E+13,
Not classified,INX,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Net foreign assets (current LCU),FM.AST.NFRG.CN,278326586.8,296864762.7,309054248.3,313498331.6,320862812.4,299277265.1,331501403.3,393707690.7,382891654,389772580.7,447968903.1,506245656.1,515126450.7,543373189.2,626506281.5,864665523.6,1217350704,1442694432,1555976656,1086084186,1468202205,1663866094,-14403224.05,-221590733.1,-454786638.6,-221414873.7,-1204428152,-65376336.02,173783274.4,711476492.4,644039836.1,2212294410,1597783467,7450112339,6907234870,5031974635,6412843538,7855788281,7601099179,,,15585566530,13541295173,32764555887,48727632885,59092511391,93653949417,53289843825,22666277567,30675754904,39084060553,53150237010,66978755189,66931398969,1.01253E+11,
"Iran, Islamic Rep.",IRN,Net foreign assets (current LCU),FM.AST.NFRG.CN,11400000000,15880000000,18015625000,19676382500,14680757500,20693610000,20585172500,22207187500,14450000000,7640757500,-14615000000,3519870275,51802321800,73775689625,5.39202E+11,5.81591E+11,5.8443E+11,7.99725E+11,,1.13532E+12,8.76656E+11,4.86526E+11,1.3746E+12,7.33739E+11,,,5.77606E+11,7.38834E+11,5.76353E+11,7.002E+11,6.06765E+11,1.12909E+12,1.09503E+12,9.9583E+11,2.24133E+12,9.9439E+12,1.82618E+13,1.40253E+13,4.50068E+12,2.24647E+12,1.52168E+13,1.22186E+13,5.43956E+13,6.29047E+13,1.75447E+14,2.13969E+14,3.34359E+14,4.08863E+14,4.35537E+14,6.01728E+14,8.31305E+13,,,,,
Iraq,IRQ,Net foreign assets (current LCU),FM.AST.NFRG.CN,106200000,86500000,77200000,113800000,93400000,89521430.84,113703574.3,122857854.3,156272860,162442860,161360000,194524287.4,251650005.7,444650006.7,998919786.4,859977982,1438756289,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56009E+12,-96800443767,1.18367E+13,3.61629E+13,6.04088E+13,5.72987E+13,6.13247E+13,7.16299E+13,9.2454E+13,1.09239E+14,1.02457E+14,
Iceland,ISL,Net foreign assets (current LCU),FM.AST.NFRG.CN,-1460000,2800000,9640000,11210000,31792680,39297680,40483038,25711718,-1611800.003,17712200.01,29711200,37031180.25,46026655.38,41029388.59,-43555748.66,-178012572.6,-183457673.1,-156501420.6,-194696856.8,-144550549.4,-245496997.1,-161253493.9,-2265369305,-5933561424,-8521382436,-9620004763,-4932067962,-10636377075,-21229150096,-20306538387,-12565341774,-12295565565,-9309388800,-9290943514,-10270732156,-9286015397,-13168267498,-25880541904,-66700227533,-1.00066E+11,-1.86844E+11,-1.98456E+11,-1.61442E+11,-46785324738,14956459338,2.67755E+11,8.16996E+11,-1.34144E+12,1.90048E+11,3.53777E+11,5.53956E+11,9.36964E+11,6.89393E+11,7.22095E+11,6.89742E+11,
