Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bhutan,BTN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55712377,19.64987106,18.19681039,17.73451473,19.46428748,20.15766384,23.33822811,19.62422067,17.1990696,18.09275956,19.18597454,20.1846474,18.49033443,18.54507294,16.98588705,19.75566974,19.29795989,18.38410573,22.56418968,23.28780974,,,,,,
Botswana,BWA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.68160259,27.84054198,30.49874827,32.627981,29.0775366,30.62405637,28.96263706,,,,,,,,,,28.70070958,30.09057238,35.05119653,38.60812599,33.12416135,28.69994565,29.71567097,,,
Central African Republic,CAF,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.661628328,,,,11.00608209,16.48351129,17.6074631,14.93089438,9.469131367,,,
Canada,CAN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.29588689,15.55484872,14.81535887,14.56816839,,
Central Europe and the Baltics,CEB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.34872458,35.08490757,31.76247572,31.04777181,30.79087958,30.73772868,30.61334228,32.0739914,32.67209472,36.36668712,35.36301064,35.0426528,34.80001025,33.80078542,34.73052789,36.7434169,29.13889757,28.20271438,27.37499802,24.63526204,,
Switzerland,CHE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.63322835,22.31683816,23.60445632,23.54762128,23.75547237,24.72328056,24.72926723,24.95379539,24.51041136,23.47187116,17.01161835,17.85960184,18.27276431,18.1223455,17.73867843,16.83973645,16.22797568,15.75802617,16.71038978,9.794540704,10.19435678,9.885406427,,,
Channel Islands,CHI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.64938716,17.79144212,17.15212922,17.15639895,16.51891695,15.56884926,16.32116589,16.42438651,17.79538101,19.38078301,19.86482348,19.8297881,19.897408,19.00562264,17.92758367,17.25078828,16.1293532,16.3657445,18.56278629,21.46444436,20.59763097,20.02695485,20.40864386,20.48230915,,
China,CHN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44636824,13.21872378,14.29486422,14.32857691,14.80621681,13.83877008,15.05226236,15.43965558,14.56762804,14.9026473,13.87457815,15.20021094,13.5659785,,
