Country,Year,CPI
Timor-Leste,1/01/2014 0:00,0.443548387
Togo,1/01/1990 0:00,1.015341505
Togo,1/01/1991 0:00,0.387081798
Togo,1/01/1992 0:00,1.393786637
Togo,1/01/1993 0:00,-1.006881689
Togo,1/01/1994 0:00,39.16276738
Togo,1/01/1995 0:00,16.43350345
Togo,1/01/1996 0:00,4.6875
Togo,1/01/1997 0:00,8.250825083
Togo,1/01/1998 0:00,0.973332278
Togo,1/01/1999 0:00,-0.070532915
Togo,1/01/2000 0:00,1.890047839
Togo,1/01/2001 0:00,3.910098522
Togo,1/01/2002 0:00,3.074074074
Togo,1/01/2003 0:00,-0.96298958
Togo,1/01/2004 0:00,0.391843843
Togo,1/01/2005 0:00,6.80159017
Togo,1/01/2006 0:00,2.226583649
Togo,1/01/2007 0:00,0.959947037
Togo,1/01/2008 0:00,8.681967213
Togo,1/01/2009 0:00,3.313390805
Togo,1/01/2010 0:00,1.834169331
Togo,1/01/2011 0:00,3.572277228
Togo,1/01/2012 0:00,2.630773937
Togo,1/01/2013 0:00,1.766766021
Togo,1/01/2014 0:00,0.189644947
Tonga,1/01/1990 0:00,9.709863846
Tonga,1/01/1991 0:00,10.5954494
Tonga,1/01/1992 0:00,7.936980122
Tonga,1/01/1993 0:00,0.96090446
Tonga,1/01/1994 0:00,1.012952067
Tonga,1/01/1995 0:00,1.460006304
Tonga,1/01/1996 0:00,2.99528024
Tonga,1/01/1997 0:00,2.124731324
Tonga,1/01/1998 0:00,3.274445543
Tonga,1/01/1999 0:00,4.464354677
Tonga,1/01/2000 0:00,6.306839187
Tonga,1/01/2001 0:00,8.304353874
Tonga,1/01/2002 0:00,10.36466735
Tonga,1/01/2003 0:00,11.63730728
Tonga,1/01/2004 0:00,10.97636336
Tonga,1/01/2005 0:00,8.324632839
Tonga,1/01/2006 0:00,6.438347362
Tonga,1/01/2007 0:00,5.885904014
Tonga,1/01/2008 0:00,10.43899658
Tonga,1/01/2009 0:00,1.419647927
Tonga,1/01/2010 0:00,3.553509298
Tonga,1/01/2011 0:00,6.261404365
Tonga,1/01/2012 0:00,1.212990573
Tonga,1/01/2013 0:00,0.712058511
Tonga,1/01/2014 0:00,2.510876333
Trinidad and Tobago,1/01/1990 0:00,11.06442577
Trinidad and Tobago,1/01/1991 0:00,3.783102144
Trinidad and Tobago,1/01/1992 0:00,6.439854192
Trinidad and Tobago,1/01/1993 0:00,10.83523592
Trinidad and Tobago,1/01/1994 0:00,8.814694018
Trinidad and Tobago,1/01/1995 0:00,5.182205395
Trinidad and Tobago,1/01/1996 0:00,3.404574428
Trinidad and Tobago,1/01/1997 0:00,3.626078758
Trinidad and Tobago,1/01/1998 0:00,5.612709077
Trinidad and Tobago,1/01/1999 0:00,3.439135909
Trinidad and Tobago,1/01/2000 0:00,3.555413197
Trinidad and Tobago,1/01/2001 0:00,5.536653263
Trinidad and Tobago,1/01/2002 0:00,4.139395011
Trinidad and Tobago,1/01/2003 0:00,3.813487345
Trinidad and Tobago,1/01/2004 0:00,3.722490387
Trinidad and Tobago,1/01/2005 0:00,6.885944155
Trinidad and Tobago,1/01/2006 0:00,8.316729393
Trinidad and Tobago,1/01/2007 0:00,7.889358223
Trinidad and Tobago,1/01/2008 0:00,12.0484971
Trinidad and Tobago,1/01/2009 0:00,6.971370604
Trinidad and Tobago,1/01/2010 0:00,10.54738949
Trinidad and Tobago,1/01/2011 0:00,5.099366154
Trinidad and Tobago,1/01/2012 0:00,9.268580239
Trinidad and Tobago,1/01/2013 0:00,5.199817405
Trinidad and Tobago,1/01/2014 0:00,5.684418146
Tunisia,1/01/1990 0:00,6.545293073
Tunisia,1/01/1991 0:00,8.193715095
Tunisia,1/01/1992 0:00,5.824345146
Tunisia,1/01/1993 0:00,3.974956319
Tunisia,1/01/1994 0:00,4.73323064
Tunisia,1/01/1995 0:00,6.244150287
Tunisia,1/01/1996 0:00,3.725144727
Tunisia,1/01/1997 0:00,3.652026207
Tunisia,1/01/1998 0:00,3.125365797
Tunisia,1/01/1999 0:00,2.690124858
Tunisia,1/01/2000 0:00,2.962307947
Tunisia,1/01/2001 0:00,1.983333333
Tunisia,1/01/2002 0:00,2.721032849
Tunisia,1/01/2003 0:00,2.712592475
Tunisia,1/01/2004 0:00,3.63228005
Tunisia,1/01/2005 0:00,2.017786414
Tunisia,1/01/2006 0:00,4.490513515
Tunisia,1/01/2007 0:00,3.416546647
Tunisia,1/01/2008 0:00,4.920696325
Tunisia,1/01/2009 0:00,3.524813804
Tunisia,1/01/2010 0:00,4.416268965
Tunisia,1/01/2011 0:00,3.544029353
Tunisia,1/01/2012 0:00,5.138117098
Tunisia,1/01/2013 0:00,5.798544619
Tunisia,1/01/2014 0:00,4.937735303
Turkey,1/01/1990 0:00,60.31270205
Turkey,1/01/1991 0:00,65.96942143
Turkey,1/01/1992 0:00,70.07279114
Turkey,1/01/1993 0:00,66.09708259
Turkey,1/01/1994 0:00,106.2627286
Turkey,1/01/1995 0:00,88.10770257
Turkey,1/01/1996 0:00,80.34690278
Turkey,1/01/1997 0:00,85.7332416
Turkey,1/01/1998 0:00,84.6413357
Turkey,1/01/1999 0:00,64.8674792
Turkey,1/01/2000 0:00,54.91538241
Turkey,1/01/2001 0:00,54.40018404
Turkey,1/01/2002 0:00,44.96412355
Turkey,1/01/2003 0:00,25.29636788
Turkey,1/01/2004 0:00,10.58423624
Turkey,1/01/2005 0:00,10.13840492
Turkey,1/01/2006 0:00,9.597242123
Turkey,1/01/2007 0:00,8.75618091
Turkey,1/01/2008 0:00,10.44412838
Turkey,1/01/2009 0:00,6.250976631
Turkey,1/01/2010 0:00,8.566444206
Turkey,1/01/2011 0:00,6.471879671
Turkey,1/01/2012 0:00,8.891569965
Turkey,1/01/2013 0:00,7.493090305
Turkey,1/01/2014 0:00,8.854572714
Uganda,1/01/1994 0:00,10.03675988
Uganda,1/01/1995 0:00,6.55014019
Uganda,1/01/1996 0:00,7.191646604
Uganda,1/01/1997 0:00,8.169021441
Uganda,1/01/1998 0:00,0.068804172
Uganda,1/01/1999 0:00,5.777368987
Uganda,1/01/2000 0:00,3.392021585
Uganda,1/01/2001 0:00,1.865125241
Uganda,1/01/2002 0:00,-0.287508512
Uganda,1/01/2003 0:00,8.680476516
Uganda,1/01/2004 0:00,3.72128744
Uganda,1/01/2005 0:00,8.448726423
Uganda,1/01/2006 0:00,7.310676136
Uganda,1/01/2007 0:00,6.138510833
Uganda,1/01/2008 0:00,12.05085555
Uganda,1/01/2009 0:00,13.01725619
Uganda,1/01/2010 0:00,3.976552885
Uganda,1/01/2011 0:00,18.69290448
Uganda,1/01/2012 0:00,14.01605656
Uganda,1/01/2013 0:00,5.464401872
Uganda,1/01/2014 0:00,4.288209263
Ukraine,1/01/1993 0:00,4734.914347
Ukraine,1/01/1994 0:00,891.1877481
Ukraine,1/01/1995 0:00,376.7461748
Ukraine,1/01/1996 0:00,80.32550146
Ukraine,1/01/1997 0:00,15.94059941
Ukraine,1/01/1998 0:00,10.57716115
Ukraine,1/01/1999 0:00,22.68367181
Ukraine,1/01/2000 0:00,28.20309724
Ukraine,1/01/2001 0:00,11.95880854
Ukraine,1/01/2002 0:00,0.757420846
Ukraine,1/01/2003 0:00,5.179677819
Ukraine,1/01/2004 0:00,9.048067861
Ukraine,1/01/2005 0:00,13.56957649
Ukraine,1/01/2006 0:00,9.056316591
Ukraine,1/01/2007 0:00,12.84019539
Ukraine,1/01/2008 0:00,25.23191095
Ukraine,1/01/2009 0:00,15.89456869
Ukraine,1/01/2010 0:00,9.378589479
Ukraine,1/01/2011 0:00,7.960094513
Ukraine,1/01/2012 0:00,0.555555556
Ukraine,1/01/2013 0:00,-0.276243094
Ukraine,1/01/2014 0:00,12.18836565
United Arab Emirates,1/01/2008 0:00,12.25042024
United Arab Emirates,1/01/2009 0:00,1.559800981
United Arab Emirates,1/01/2010 0:00,0.878936756
United Arab Emirates,1/01/2011 0:00,0.876836633
United Arab Emirates,1/01/2012 0:00,0.664067308
United Arab Emirates,1/01/2013 0:00,1.100691404
United Arab Emirates,1/01/2014 0:00,2.344703948
United Kingdom,1/01/1990 0:00,6.972683049
United Kingdom,1/01/1991 0:00,7.532649254
United Kingdom,1/01/1992 0:00,4.261548471
United Kingdom,1/01/1993 0:00,2.50650026
United Kingdom,1/01/1994 0:00,1.97849026
United Kingdom,1/01/1995 0:00,2.656452094
United Kingdom,1/01/1996 0:00,2.481100989
United Kingdom,1/01/1997 0:00,1.777945905
United Kingdom,1/01/1998 0:00,1.588923992
United Kingdom,1/01/1999 0:00,1.335406567
United Kingdom,1/01/2000 0:00,0.785269429
United Kingdom,1/01/2001 0:00,1.23589468
United Kingdom,1/01/2002 0:00,1.256192498
United Kingdom,1/01/2003 0:00,1.362921545
United Kingdom,1/01/2004 0:00,1.344595759
United Kingdom,1/01/2005 0:00,2.049668311
United Kingdom,1/01/2006 0:00,2.333527794
United Kingdom,1/01/2007 0:00,2.321035915
United Kingdom,1/01/2008 0:00,3.613498886
United Kingdom,1/01/2009 0:00,2.166231372
United Kingdom,1/01/2010 0:00,3.285714286
United Kingdom,1/01/2011 0:00,4.484239645
United Kingdom,1/01/2012 0:00,2.821709747
United Kingdom,1/01/2013 0:00,2.554546687
United Kingdom,1/01/2014 0:00,1.460191609
United States,1/01/1990 0:00,5.39795644
United States,1/01/1991 0:00,4.234963965
United States,1/01/1992 0:00,3.028819678
United States,1/01/1993 0:00,2.951656966
United States,1/01/1994 0:00,2.607441592
United States,1/01/1995 0:00,2.805419689
United States,1/01/1996 0:00,2.9312042
United States,1/01/1997 0:00,2.337689937
United States,1/01/1998 0:00,1.552279099
United States,1/01/1999 0:00,2.188027197
United States,1/01/2000 0:00,3.376857271
United States,1/01/2001 0:00,2.826171119
United States,1/01/2002 0:00,1.586031627
United States,1/01/2003 0:00,2.270094973
United States,1/01/2004 0:00,2.677236693
United States,1/01/2005 0:00,3.392746845
United States,1/01/2006 0:00,3.225944101
United States,1/01/2007 0:00,2.852672482
United States,1/01/2008 0:00,3.839100297
United States,1/01/2009 0:00,-0.355546266
United States,1/01/2010 0:00,1.640043442
United States,1/01/2011 0:00,3.156841569
United States,1/01/2012 0:00,2.069337265
United States,1/01/2013 0:00,1.464832656
United States,1/01/2014 0:00,1.622222977
Uruguay,1/01/1990 0:00,112.5259056
Uruguay,1/01/1991 0:00,101.9716832
Uruguay,1/01/1992 0:00,68.45919384
Uruguay,1/01/1993 0:00,54.10079244
Uruguay,1/01/1994 0:00,44.73604215
Uruguay,1/01/1995 0:00,42.2483198
Uruguay,1/01/1996 0:00,28.3420486
Uruguay,1/01/1997 0:00,19.81880932
Uruguay,1/01/1998 0:00,10.81107031
Uruguay,1/01/1999 0:00,5.658688039
Uruguay,1/01/2000 0:00,4.763824727
Uruguay,1/01/2001 0:00,4.359340652
Uruguay,1/01/2002 0:00,13.97247259
Uruguay,1/01/2003 0:00,19.37973017
Uruguay,1/01/2004 0:00,9.157605075
Uruguay,1/01/2005 0:00,4.69927739
Uruguay,1/01/2006 0:00,6.398903436
Uruguay,1/01/2007 0:00,8.114214042
Uruguay,1/01/2008 0:00,7.860951729
Uruguay,1/01/2009 0:00,7.099167396
Uruguay,1/01/2010 0:00,6.676386868
Uruguay,1/01/2011 0:00,8.093775202
Uruguay,1/01/2012 0:00,8.097765806
Uruguay,1/01/2013 0:00,8.57513504
Uruguay,1/01/2014 0:00,8.877353332
Vanuatu,1/01/1990 0:00,4.759441283
Vanuatu,1/01/1991 0:00,6.469135802
Vanuatu,1/01/1992 0:00,4.058441558
Vanuatu,1/01/1993 0:00,3.56585692
Vanuatu,1/01/1994 0:00,2.302560792
Vanuatu,1/01/1995 0:00,2.229701304
Vanuatu,1/01/1996 0:00,0.906344411
Vanuatu,1/01/1997 0:00,2.830702232
Vanuatu,1/01/1998 0:00,3.282159873
Vanuatu,1/01/1999 0:00,1.998974885
Vanuatu,1/01/2000 0:00,2.462311558
Vanuatu,1/01/2001 0:00,3.653751839
Vanuatu,1/01/2002 0:00,1.963567542
Vanuatu,1/01/2003 0:00,3.016241299
Vanuatu,1/01/2004 0:00,1.418918919
Vanuatu,1/01/2005 0:00,1.199200533
Vanuatu,1/01/2006 0:00,2.040816327
Vanuatu,1/01/2007 0:00,3.956989247
Vanuatu,1/01/2008 0:00,4.827285892
Vanuatu,1/01/2009 0:00,4.250500962
Vanuatu,1/01/2010 0:00,2.809293259
Vanuatu,1/01/2011 0:00,0.862682908
Vanuatu,1/01/2012 0:00,1.363636364
Vanuatu,1/01/2013 0:00,1.446143318
Vanuatu,1/01/2014 0:00,0.798863838
Venezuela,1/01/2009 0:00,27.08094145
Venezuela,1/01/2010 0:00,28.18746471
Venezuela,1/01/2011 0:00,26.09021232
Venezuela,1/01/2012 0:00,21.06899563
Venezuela,1/01/2013 0:00,40.63942752
Venezuela,1/01/2014 0:00,62.16864998
Vietnam,1/01/1996 0:00,5.675
Vietnam,1/01/1997 0:00,3.209526063
Vietnam,1/01/1998 0:00,7.266198044
Vietnam,1/01/1999 0:00,4.117102358
Vietnam,1/01/2000 0:00,-1.710337279
Vietnam,1/01/2001 0:00,-0.431544512
Vietnam,1/01/2002 0:00,3.830828382
Vietnam,1/01/2003 0:00,3.219889953
Vietnam,1/01/2004 0:00,7.759131293
Vietnam,1/01/2005 0:00,8.281421766
Vietnam,1/01/2006 0:00,7.385786802
Vietnam,1/01/2007 0:00,8.30378949
Vietnam,1/01/2008 0:00,23.11631629
Vietnam,1/01/2009 0:00,7.054558499
Vietnam,1/01/2010 0:00,8.861600361
Vietnam,1/01/2011 0:00,18.67747712
Vietnam,1/01/2012 0:00,9.094216079
Vietnam,1/01/2013 0:00,6.592255898
Vietnam,1/01/2014 0:00,4.085899941
Zambia,1/01/1990 0:00,107.0238095
Zambia,1/01/1991 0:00,97.64232317
Zambia,1/01/1992 0:00,165.706527
Zambia,1/01/1993 0:00,183.3120415
Zambia,1/01/1994 0:00,54.60132184
Zambia,1/01/1995 0:00,34.92958742
Zambia,1/01/1996 0:00,43.073098
Zambia,1/01/1997 0:00,24.41872157
Zambia,1/01/1998 0:00,24.45845635
Zambia,1/01/1999 0:00,26.78769668
Zambia,1/01/2000 0:00,26.03041179
Zambia,1/01/2001 0:00,21.39378218
Zambia,1/01/2002 0:00,22.23334464
Zambia,1/01/2003 0:00,21.40157839
Zambia,1/01/2004 0:00,17.96778911
Zambia,1/01/2005 0:00,18.3244397
Zambia,1/01/2006 0:00,9.019572472
Zambia,1/01/2007 0:00,10.6573496
Zambia,1/01/2008 0:00,12.44557935
Zambia,1/01/2009 0:00,13.39525463
Zambia,1/01/2010 0:00,8.501761334
Zambia,1/01/2011 0:00,6.429396811
Zambia,1/01/2012 0:00,6.575899708
Zambia,1/01/2013 0:00,6.977676055
Zambia,1/01/2014 0:00,7.811954417
